type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/OBJECTID,properties/ID,properties/INDEX_PARC,properties/NOM,properties/ARROND,properties/TYPE
Feature,Point,-73.5435133942,45.5050804329,2813,056-0006,1257-000,Piste cyclable,Ville-Marie,Plein air
Feature,Point,-73.6615393654,45.5770644333,2814,008-0001,9541-000,Aire de pêche autorisée,Ahuntsic-Cartierville,Plein air
Feature,Point,-73.8792249937,45.5110682751,2815,022-0001,9502-000,Boisé,L'Île-Bizard-Sainte-Geneviève,Plein air
Feature,Point,-73.6304792784,45.5365150379,2816,018-0045,0401-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
Feature,Point,-73.5921718902,45.4578090811,2817,009-0038,0348-000,Aire de pique-nique,Le Sud-Ouest,Plein air
Feature,Point,-73.6070536534,45.5202468264,2818,072-0018,2610-000,Anneau / Rond de glace,Outremont,Loisirs et détente
Feature,Point,-73.5344747496,45.6138948003,2819,002-0028,1267-000,Aire de glissade,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
Feature,Point,-73.8519194661,45.4808336385,2820,075-0038,,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.711549462,45.5145456776,2821,031-0001,3814-000,Étang / lac,Saint-Laurent,Plein air
Feature,Point,-73.6432840178,45.5748717498,2822,012-0009,0025-000,Aire d'entraînement pour adultes,Ahuntsic-Cartierville,Loisirs et détente
Feature,Point,-73.7170822368,45.5357345123,2823,089-0024,0005-000,Volleyball de plage,Ahuntsic-Cartierville,Récréatif
Feature,Point,-73.5593336652,45.6070997769,2824,050-0094,2014-000,Pataugeoire,Anjou,Récréatif
Feature,Point,-73.5092345104,45.6399991035,2825,095-0068,0678-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
Feature,Point,-73.6572417016,45.5788264971,2826,070-0003,9541-000,Sentier de ski de fond,Ahuntsic-Cartierville,Plein air
Feature,Point,-73.5959626535,45.6250452116,2827,004-0348,1262-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
Feature,Point,-73.5909416937,45.5537922009,2828,052-0039,0202-000,Patinoire avec bandes,Rosemont-La Petite-Patrie,Récréatif
Feature,Point,-73.6045308885,45.5261878538,2829,004-0041, ,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
Feature,Point,-73.6362320311,45.5677637532,2830,073-0028,0950-001,Soccer à 11,Villeray-Saint-Michel-Parc-Extension,Sportif
Feature,Point,-73.8848250022,45.4576230761,2831,021-0023,2675-000,Bocce,Pierrefonds-Roxboro,Loisirs et détente
Feature,Point,-73.5914495792,45.5718739721,2832,018-0140,2855-000,Basketball,Saint-Léonard,Récréatif
Feature,Point,-73.837599647,45.4967363935,2833,009-0015,2653-000,Aire de pique-nique,Pierrefonds-Roxboro,Plein air
Feature,Point,-73.6809585412,45.5084290061,2834,042-0004,2802-000,Jeux d'eau,Saint-Laurent,Récréatif
Feature,Point,-73.8461255237,45.5005711262,2835,016-0075,2652-000,Balle,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.598470224,45.5284477618,2836,052-0021, ,Patinoire avec bandes,Le Plateau-Mont-Royal,Récréatif
Feature,Point,-73.6387410032,45.6078433545,2837,009-0044,2550-000,Aire de pique-nique,Montréal-Nord,Plein air
Feature,Point,-73.5560976503,45.4618148081,2838,003-0311,2910-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
Feature,Point,-73.5499974715,45.5146955722,2839,095-0040,1289-000,Pétanque,Ville-Marie,Loisirs et détente
Feature,Point,-73.6718973725,45.4395580169,2840,052-0036,2398-000,Patinoire avec bandes,Lachine,Récréatif
Feature,Point,-73.6778061503,45.5139639271,2841,016-0004,2799-000,Balle,Saint-Laurent,Sportif
Feature,Point,-73.6366224311,45.5540840856,2842,073-0010,0424-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
Feature,Point,-73.5808443196,45.5606084644,2843,095-0027,0206-000,Pétanque,Rosemont-La Petite-Patrie,Loisirs et détente
Feature,Point,-73.8136058661,45.5153341854,2844,005-0018,2705-000,Aire de jeu combiné,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.5500944031,45.5144987506,2845,004-0163,1289-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
Feature,Point,-73.5370458779,45.58323087,2846,048-0007,0101-000,Palet,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
Feature,Point,-73.8436788857,45.5101139564,2847,081-0038,2656-000,Tennis,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.8650813919,45.4972098427,2848,071-0045,2354-000,Sentier pédestre,L'Île-Bizard-Sainte-Geneviève,Plein air
Feature,Point,-73.7756140935,45.5050959145,2849,004-0225,2700-006,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.607048363,45.5887258754,2850,016-0160,2858-000,Balle,Saint-Léonard,Sportif
Feature,Point,-73.5807257977,45.5100850699,2851,074-0011,1806-200,Soccer / Football,Ville-Marie,Sportif
Feature,Point,-73.6096782786,45.5238371792,2852,003-0172,2621-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
Feature,Point,-73.5723191,45.5201226631,2853,003-0063,0064-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
Feature,Point,-73.6399469201,45.4320067797,2854,042-0094,2454-000,Jeux d'eau,LaSalle,Récréatif
Feature,Point,-73.5619932972,45.457068181,2855,071-0049,2914-000,Sentier pédestre,Verdun,Plein air
Feature,Point,-73.6073191289,45.4687613886,2856,073-0054-76-S1,0166-000,Soccer sous-terrain à 7,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
Feature,Point,-73.6359916657,45.5993888052,2857,095-0110,2560-000,Pétanque,Montréal-Nord,Loisirs et détente
Feature,Point,-73.6141985197,45.4726675658,2858,070-0027,0170-000,Sentier de ski de fond,Côte-des-Neiges-Notre-Dame-de-Grâce,Plein air
Feature,Point,-73.8529571307,45.4812161733,2859,076-0050,,Soccer à 7,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.5360738686,45.6139514536,2860,006-0001,1267-000,Aire de jeu pour adolescents,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
Feature,Point,-73.4927073221,45.6544583542,2861,012-0027,0698-000,Aire d'entraînement pour adultes,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
Feature,Point,-73.635706949,45.4339149982,2862,081-0065,2459-000,Tennis,LaSalle,Sportif
Feature,Point,-73.599386082,45.5840183837,2863,076-0149,2850-000,Soccer à 7,Saint-Léonard,Sportif
Feature,Point,-73.5642238622,45.5907749649,2864,073-0095,0482-000,Soccer à 11,Mercier-Hochelaga-Maisonneuve,Sportif
Feature,Point,-73.4969692992,45.6759230873,2865,042-0114,0692-000,Jeux d'eau,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
Feature,Point,-73.702482006,45.4430577829,2866,050-0021,2391-000,Pataugeoire,Lachine,Récréatif
Feature,Point,-73.5774544056,45.5576126521,2867,003-0123,0221-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
Feature,Point,-73.6524642783,45.5600773757,2868,016-0033,0413-000,Balle,Ahuntsic-Cartierville,Sportif
Feature,Point,-73.5749873384,45.5437198725,2869,016-0049,0212-000,Balle,Rosemont-La Petite-Patrie,Sportif
Feature,Point,-73.553060774,45.5550956826,2870,081-0088,0083-000,Tennis,Mercier-Hochelaga-Maisonneuve,Sportif
Feature,Point,-73.8380552702,45.4972102771,2871,016-0076,2653-000,Balle,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.5974334051,45.5967111431,2872,075-0073,2853-000,Soccer à 4-5,Saint-Léonard,Sportif
Feature,Point,-73.6308765658,45.5373497822,2873,016-0067,0401-000,Balle,Villeray-Saint-Michel-Parc-Extension,Sportif
Feature,Point,-73.5529960601,45.4628789826,2874,031-0013,2909-000,Étang / lac,Verdun,Plein air
Feature,Point,-73.6482858821,45.5406602829,2875,073-0018,0011-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
Feature,Point,-73.6624920636,45.5147381626,2876,009-0008,2817-000,Aire de pique-nique,Saint-Laurent,Plein air
Feature,Point,-73.5896939076,45.4750950775,2877,095-0056,0597-001,Pétanque,Le Sud-Ouest,Loisirs et détente
Feature,Point,-73.5420916872,45.6705697506,2878,004-0373,0921-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
Feature,Point,-73.574611876,45.4659466892,2879,004-0264,2903-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
Feature,Point,-73.5432134661,45.6031423847,2880,055-0067,2002-000,Piscine extérieure,Anjou,Récréatif
Feature,Point,-73.8182024099,45.5074929542,2881,003-0240,2689-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.5198991761,45.5809508402,2882,095-0075,0102-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
Feature,Point,-73.6907339394,45.4968377194,2883,050-0004,2790-000,Pataugeoire,Saint-Laurent,Récréatif
Feature,Point,-73.6313553512,45.5368628011,2884,001-0010,0401-000,Arbri soleil,Villeray-Saint-Michel-Parc-Extension,Plein air
Feature,Point,-73.5637519571,45.4889670302,2885,004-0451,1293-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
Feature,Point,-73.7156928338,45.5355795519,2886,071-0015,0005-000,Sentier pédestre,Ahuntsic-Cartierville,Plein air
Feature,Point,-73.5911396566,45.5922528693,2887,052-0129,2852-000,Patinoire avec bandes,Saint-Léonard,Récréatif
Feature,Point,-73.5827068562,45.5153188119,2888,076-0007,0224-000,Soccer à 7,Le Plateau-Mont-Royal,Sportif
Feature,Point,-73.5920516666,45.4659245523,2889,013-0047,,Aire d'exercice canin,Le Sud-Ouest,Loisirs et détente
Feature,Point,-73.6424042006,45.5706637704,2890,021-0006,0024-000,Bocce,Ahuntsic-Cartierville,Loisirs et détente
Feature,Point,-73.6221744889,45.6151690562,2891,018-0118,2564-000,Basketball,Montréal-Nord,Récréatif
Feature,Point,-73.5857734852,45.6395830026,2892,076-0117,0973-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
Feature,Point,-73.7272647844,45.5155292657,2893,048-0012,2814-000,Palet,Saint-Laurent,Loisirs et détente
Feature,Point,-73.6376997606,45.5982058771,2894,058-0017,1860-014,Piste d'athlétisme (400m) et équipements,Montréal-Nord,Sportif
Feature,Point,-73.5507149156,45.4489784044,2895,004-0261,2932-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
Feature,Point,-73.5812685583,45.5584730244,2896,058-0005,0206-000,Piste d'athlétisme (400m) et équipements,Rosemont-La Petite-Patrie,Sportif
Feature,Point,-73.5526473885,45.5630679798,2897,073-0099,0083-000,Soccer à 11 - Stade Saputo,Mercier-Hochelaga-Maisonneuve,Sportif
Feature,Point,-73.5837434207,45.5147786424,2898,003-0055,0224-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
Feature,Point,-73.6481628911,45.5474514048,2899,004-0068,0411-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
Feature,Point,-73.5678757191,45.536821531,2900,004-0035,0046-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
Feature,Point,-73.5734868144,45.5863597242,2901,016-0156,2854-000,Balle,Saint-Léonard,Sportif
Feature,Point,-73.5536726643,45.5779808104,2902,004-0418,0094-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
Feature,Point,-73.7128861802,45.5135943188,2903,072-0014,3814-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
Feature,Point,-73.6271418319,45.5329552302,2904,081-0027,0401-000,Tennis,Villeray-Saint-Michel-Parc-Extension,Sportif
Feature,Point,-73.6847879699,45.5374948139,2905,076-0016,0010-000,Soccer à 7,Ahuntsic-Cartierville,Sportif
Feature,Point,-73.7071191571,45.5082784275,2906,034-0013,2812-000,Football,Saint-Laurent,Sportif
Feature,Point,-73.6099346471,45.5774245481,2907,067-0008,0937-000,Scène,Villeray-Saint-Michel-Parc-Extension,Loisirs et détente
Feature,Point,-73.6285181586,45.5362672016,2908,016-0066,0401-000,Balle,Villeray-Saint-Michel-Parc-Extension,Sportif
Feature,Point,-73.7241532341,45.5084202771,2909,004-0032,3805-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
Feature,Point,-73.7202733452,45.5229549175,2910,018-0009,2811-000,Basketball,Saint-Laurent,Récréatif
Feature,Point,-73.7174891943,45.5301484304,2911,050-0016,0004-000,Pataugeoire,Ahuntsic-Cartierville,Récréatif
Feature,Point,-73.5400924145,45.5394303624,2912,003-0477,0056-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
Feature,Point,-73.591273509,45.539147521,2913,087-0001,0126-000,Ultimate frisbee,Rosemont-La Petite-Patrie,Sportif
Feature,Point,-73.6489866,45.4576228122,2914,004-0250,0179-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
Feature,Point,-73.6236232294,45.6154093149,2915,004-0383,2564-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
Feature,Point,-73.5984282887,45.5864875827,2916,089-0058,2850-000,Volleyball de plage,Saint-Léonard,Récréatif
Feature,Point,-73.5952881395,45.4496421657,2917,004-0315,0343-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
Feature,Point,-73.6485267895,45.4224873382,2918,053-0064,2450-000,Patinoire sans bandes,LaSalle,Récréatif
Feature,Point,-73.5649173869,45.518714348,2919,001-0011,0560-000,Arbri soleil,Ville-Marie,Plein air
Feature,Point,-73.8467093396,45.4915692993,2920,073-0043,2698-000,Soccer à 11,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.6911398106,45.5217990572,2921,052-0011,2798-000,Patinoire avec bandes,Saint-Laurent,Récréatif
Feature,Point,-73.6132557606,45.5434542943,2922,053-0034,0402-000,Patinoire sans bandes,Villeray-Saint-Michel-Parc-Extension,Récréatif
Feature,Point,-73.5715218936,45.5692033361,2923,054-0020,0209-000,Ping-pong,Rosemont-La Petite-Patrie,Loisirs et détente
Feature,Point,-73.6008759812,45.4217982878,2924,012-0044,1215-000,Aire d'entraînement pour adultes,LaSalle,Loisirs et détente
Feature,Point,-73.536599195,45.582003827,2925,004-0425,0101-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
Feature,Point,-73.5639824365,45.4894149226,2926,042-0142,1293-000,Jeux d'eau,Le Sud-Ouest,Récréatif
Feature,Point,-73.6486757834,45.5463543403,2927,018-0023,0411-000,Basketball,Ahuntsic-Cartierville,Récréatif
Feature,Point,-73.5755501929,45.4593969675,2928,005-0025,2919-000,Aire de jeu combiné,Verdun,Aire de jeu - enfant
Feature,Point,-73.6057290286,45.5895918249,2929,018-0141,2858-000,Basketball,Saint-Léonard,Récréatif
Feature,Point,-73.5639648926,45.4793555325,2930,004-0320,0260-002,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
Feature,Point,-73.5917017923,45.4578059843,2931,095-0054,0348-000,Pétanque,Le Sud-Ouest,Loisirs et détente
Feature,Point,-73.6292696888,45.537355492,2932,003-0153,0401-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
Feature,Point,-73.6959374079,45.4433701344,2933,071-0028,2413-000,Sentier pédestre,Lachine,Plein air
Feature,Point,-73.5540777193,45.4778597379,2934,016-0114,0256-000,Balle,Le Sud-Ouest,Sportif
Feature,Point,-73.5881548529,45.5318674984,2935,052-0016,0236-000,Patinoire avec bandes,Le Plateau-Mont-Royal,Récréatif
Feature,Point,-73.5839179297,45.6314493969,2936,004-0338,0969-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
Feature,Point,-73.6856945067,45.433148471,2937,008-0003,2414-000,Aire de pêche autorisée,Lachine,Plein air
Feature,Point,-73.5840637567,45.5234466733,2938,003-0052,0068-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
Feature,Point,-73.6322107189,45.4614404445,2939,013-0026,0161-000,Aire d'exercice canin,Côte-des-Neiges-Notre-Dame-de-Grâce,Loisirs et détente
Feature,Point,-73.5845266066,45.4991381762,2940,003-0195,0226-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
Feature,Point,-73.5543467388,45.5238910603,2941,065-0007,0908-000,Patinoire 4 saisons,Ville-Marie,Récréatif
Feature,Point,-73.707749213,45.5080502216,2942,075-0003,2812-000,Soccer à 4-5,Saint-Laurent,Sportif
Feature,Point,-73.6525761355,45.4335469161,2943,055-0048,2464-000,Piscine extérieure,LaSalle,Récréatif
Feature,Point,-73.6720049838,45.4391505499,2944,016-0039,2398-000,Balle,Lachine,Sportif
Feature,Point,-73.5509480955,45.6161743804,2945,050-0093,2012-000,Pataugeoire,Anjou,Récréatif
Feature,Point,-73.5232529153,45.6901685714,2946,071-0053,9562-000,Sentier pédestre,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
Feature,Point,-73.7745459175,45.505348464,2947,004-0221,2729-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.5487562183,45.5486545425,2948,042-0126,0188-000,Jeux d'eau,Mercier-Hochelaga-Maisonneuve,Récréatif
Feature,Point,-73.6507680638,45.4654479068,2949,076-0066,0156-000,Soccer à 7,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
Feature,Point,-73.9369662201,45.4538200118,2950,009-0023,9501-000,Aire de pique-nique,Pierrefonds-Roxboro,Plein air
Feature,Point,-73.6434820928,45.5695265856,2951,016-0022,0024-000,Balle,Ahuntsic-Cartierville,Sportif
Feature,Point,-73.503805186,45.6792814236,2952,003-0427,1122-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
Feature,Point,-73.8426890031,45.510307785,2953,016-0077,2656-000,Balle,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.5758942249,45.5441627283,2954,053-0024,0212-000,Patinoire sans bandes,Rosemont-La Petite-Patrie,Récréatif
Feature,Point,-73.5537894336,45.5770540525,2955,052-0117,0094-000,Patinoire avec bandes,Mercier-Hochelaga-Maisonneuve,Récréatif
Feature,Point,-73.6193669285,45.5205980139,2956,010-0012,2614-000,Aire de planche à roulette,Outremont,Récréatif
Feature,Point,-73.7526130527,45.5102754231,2957,052-0023,0931-000,Patinoire avec bandes,Ahuntsic-Cartierville,Récréatif
Feature,Point,-73.5891521187,45.5317328761,2958,052-0018,0236-000,Patinoire avec bandes,Le Plateau-Mont-Royal,Récréatif
Feature,Point,-73.6290103878,45.438458093,2959,076-0083, ,Soccer à 7,LaSalle,Sportif
Feature,Point,-73.5231466891,45.6901683815,2960,070-0029,9562-000,Sentier de ski de fond,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
Feature,Point,-73.5648352339,45.4784882482,2961,053-0067,0260-002,Patinoire sans bandes,Le Sud-Ouest,Récréatif
Feature,Point,-73.6048715951,45.5272664678,2962,004-0050,0337-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
Feature,Point,-73.5585328399,45.6022880271,2963,002-0032,2009-000,Aire de glissade,Anjou,Loisirs et détente
Feature,Point,-73.5759865108,45.4842638824,2964,032-0011,0376-000,Fer / Galet,Le Sud-Ouest,Loisirs et détente
Feature,Point,-73.8684736923,45.4653550917,2965,076-0049,2669-000,Soccer à 7,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.6101854949,45.5157107696,2966,076-0042,2601-000,Soccer à 7,Outremont,Sportif
Feature,Point,-73.5529396112,45.4782916199,2967,049-0023,0256-000,Pastille - Basketball,Le Sud-Ouest,Récréatif
Feature,Point,-73.6396097526,45.6092249567,2968,063-0016,2550-000,Quai,Montréal-Nord,Plein air
Feature,Point,-73.6222221583,45.4332831424,2969,016-0105,2466-000,Balle,LaSalle,Sportif
Feature,Point,-73.5962787628,45.564596307,2970,004-0141,0943-000,Aire de jeu  5 à 12 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
Feature,Point,-73.5687102475,45.5600336756,2971,016-0054,0220-000,Balle,Rosemont-La Petite-Patrie,Sportif
Feature,Point,-73.5680176762,45.5526137291,2972,009-0012,0219-000,Aire de pique-nique,Rosemont-La Petite-Patrie,Plein air
Feature,Point,-73.6622857556,45.5146851232,2973,004-0024,2817-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
Feature,Point,-73.6149479046,45.4301262378,2974,042-0100,2484-000,Jeux d'eau,LaSalle,Récréatif
Feature,Point,-73.6718973721,45.4398491608,2975,053-0021,2398-000,Patinoire sans bandes,Lachine,Récréatif
Feature,Point,-73.6571484445,45.4260846816,2976,048-0002,2452-000,Palet,LaSalle,Loisirs et détente
Feature,Point,-73.540599223,45.5459980316,2977,004-0423,0059-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
Feature,Point,-73.8438811736,45.5093153648,2978,016-0078,2656-000,Balle,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.5284051151,45.5695576731,2979,003-0470,0098-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
Feature,Point,-73.6067441121,45.4551861853,2980,002-0024,0345-000,Aire de glissade,Le Sud-Ouest,Loisirs et détente
Feature,Point,-73.6225210611,45.599961919,2981,016-0130,2551-000,Balle,Montréal-Nord,Sportif
Feature,Point,-73.6195283698,45.497354304,2982,042-0064,0509-000,Jeux d'eau,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
